link,region,price_pcm,type,bedrooms,bathrooms
https://www.rightmove.co.uk/properties/161076038#/,South West,2800,Flat,2,2
https://www.rightmove.co.uk/properties/161076020#/,South West,2150,Flat,2,2
https://www.rightmove.co.uk/properties/161075444#/,South West,2100,Apartment,2,1
https://www.rightmove.co.uk/properties/160604348#/,South West,3900,Flat,4,2
https://www.rightmove.co.uk/properties/160759166#/,South West,2350,Apartment,1,1
https://www.rightmove.co.uk/properties/87131202#/,South West,2200,Apartment,,1
https://www.rightmove.co.uk/properties/87099561#/,South West,2400,Apartment,,1
https://www.rightmove.co.uk/properties/161074868#/,South West,2200,Flat,2,1
https://www.rightmove.co.uk/properties/161074418#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/161074199#/,South West,2350,Apartment,1,1
https://www.rightmove.co.uk/properties/161074049#/,South West,3500,Apartment,2,2
https://www.rightmove.co.uk/properties/160400663#/,South West,2000,Apartment,2,1
https://www.rightmove.co.uk/properties/161073509#/,South West,1850,Apartment,1,1
https://www.rightmove.co.uk/properties/159918107#/,South West,2750,Flat,3,1
https://www.rightmove.co.uk/properties/73712960#/,South West,850,Apartment,4,2
https://www.rightmove.co.uk/properties/161072261#/,South West,3950,Flat,3,2
https://www.rightmove.co.uk/properties/161152907#/,South West,5422,Apartment,3,3
https://www.rightmove.co.uk/properties/161071745#/,South West,5633,Apartment,2,2
https://www.rightmove.co.uk/properties/161071730#/,South West,3202,Flat,3,1
https://www.rightmove.co.uk/properties/160039937#/,South West,1350,Flat,1,1
https://www.rightmove.co.uk/properties/161071334#/,South West,2000,Flat,1,1
https://www.rightmove.co.uk/properties/161071328#/,South West,3207,Flat,1,1
https://www.rightmove.co.uk/properties/161071247#/,South West,2700,Flat,2,1
https://www.rightmove.co.uk/properties/161071070#/,South West,3499,Flat,2,2
https://www.rightmove.co.uk/properties/161070944#/,South West,5265,Apartment,1,1
https://www.rightmove.co.uk/properties/161070809#/,South West,3250,Flat,1,1
https://www.rightmove.co.uk/properties/161070725#/,South West,1750,House,2,1
https://www.rightmove.co.uk/properties/161070506#/,South West,2800,Flat,3,1
https://www.rightmove.co.uk/properties/161070500#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/160423067#/,South West,3497,Apartment,1,1
https://www.rightmove.co.uk/properties/161070479#/,South West,2750,Apartment,2,1
https://www.rightmove.co.uk/properties/159129053#/,South West,1600,Flat,2,1
https://www.rightmove.co.uk/properties/161070410#/,South West,2400,Flat,4,2
https://www.rightmove.co.uk/properties/161069666#/,South West,2496,Flat,2,1
https://www.rightmove.co.uk/properties/146626790#/,South West,17500,Apartment,4,5
https://www.rightmove.co.uk/properties/160381646#/,South West,3900,Flat,4,2
https://www.rightmove.co.uk/properties/161069369#/,South West,2300,Flat,2,1
https://www.rightmove.co.uk/properties/161069366#/,South West,3688,Duplex,2,2
https://www.rightmove.co.uk/properties/161069267#/,South West,4225,Apartment,1,1
https://www.rightmove.co.uk/properties/161069213#/,South West,2100,Maisonette,2,2
https://www.rightmove.co.uk/properties/161068916#/,South West,1850,Flat,2,
https://www.rightmove.co.uk/properties/155503070#/,South West,2750,Apartment,2,2
https://www.rightmove.co.uk/properties/161067152#/,South West,5200,Apartment,2,2
https://www.rightmove.co.uk/properties/161066855#/,South West,2700,Flat,2,2
https://www.rightmove.co.uk/properties/161066273#/,South West,3800,Flat,4,1
https://www.rightmove.co.uk/properties/161065634#/,South West,1950,Flat,2,1
https://www.rightmove.co.uk/properties/161065436#/,South West,7800,Flat,3,3
https://www.rightmove.co.uk/properties/160941098#/,South West,3033,Apartment,1,1
https://www.rightmove.co.uk/properties/160941074#/,South West,3467,Apartment,1,1
https://www.rightmove.co.uk/properties/161065247#/,South West,1550,Apartment,1,1
https://www.rightmove.co.uk/properties/160910132#/,South West,2750,Penthouse,2,1
https://www.rightmove.co.uk/properties/161064302#/,South West,2300,Apartment,3,2
https://www.rightmove.co.uk/properties/87077184#/,South West,3200,Maisonette,4,2
https://www.rightmove.co.uk/properties/160551002#/,South West,2750,Apartment,1,1
https://www.rightmove.co.uk/properties/161008526#/,South West,2200,Flat,2,2
https://www.rightmove.co.uk/properties/130076864#/,South West,5633,Flat,2,2
https://www.rightmove.co.uk/properties/161062034#/,South West,2000,Apartment,2,1
https://www.rightmove.co.uk/properties/161061977#/,South West,1800,Flat,1,1
https://www.rightmove.co.uk/properties/126636728#/,South West,3250,Apartment,1,1
https://www.rightmove.co.uk/properties/160499963#/,South West,3690,Apartment,3,2
https://www.rightmove.co.uk/properties/161061284#/,South West,2500,Apartment,2,1
https://www.rightmove.co.uk/properties/161060483#/,South West,1900,Flat,2,1
https://www.rightmove.co.uk/properties/161060453#/,South West,2500,Flat,1,1
https://www.rightmove.co.uk/properties/159749357#/,South West,1993,Flat,1,1
https://www.rightmove.co.uk/properties/161059784#/,South West,2817,Flat,1,1
https://www.rightmove.co.uk/properties/161059781#/,South West,4000,Apartment,2,2
https://www.rightmove.co.uk/properties/160497221#/,South West,1600,Flat,1,1
https://www.rightmove.co.uk/properties/160448837#/,South West,1500,Flat,1,1
https://www.rightmove.co.uk/properties/160359122#/,South West,3900,Apartment,2,2
https://www.rightmove.co.uk/properties/161058716#/,South West,2300,Apartment,2,1
https://www.rightmove.co.uk/properties/161034755#/,South West,1750,Apartment,1,1
https://www.rightmove.co.uk/properties/161058575#/,South West,1950,Flat,1,1
https://www.rightmove.co.uk/properties/161058494#/,South West,5416,Apartment,3,2
https://www.rightmove.co.uk/properties/159780653#/,South West,5200,Apartment,3,2
https://www.rightmove.co.uk/properties/159834035#/,South West,17500,Flat,5,5
https://www.rightmove.co.uk/properties/160180316#/,South West,3500,Flat,1,1
https://www.rightmove.co.uk/properties/161058089#/,South West,2500,Apartment,2,1
https://www.rightmove.co.uk/properties/161057978#/,South West,1450,Maisonette,1,1
https://www.rightmove.co.uk/properties/159992444#/,South West,1800,Flat,2,1
https://www.rightmove.co.uk/properties/153573791#/,South West,3450,Flat,3,1
https://www.rightmove.co.uk/properties/161057843#/,South West,2300,Flat,2,2
https://www.rightmove.co.uk/properties/161056781#/,South West,2200,Apartment,2,1
https://www.rightmove.co.uk/properties/160776116#/,South West,2300,Flat,2,1
https://www.rightmove.co.uk/properties/161056115#/,South West,2500,Flat,2,2
https://www.rightmove.co.uk/properties/161054654#/,South West,2100,Flat,2,1
https://www.rightmove.co.uk/properties/160388150#/,South West,3000,Apartment,2,2
https://www.rightmove.co.uk/properties/160244609#/,South West,2058,Apartment,1,1
https://www.rightmove.co.uk/properties/158403704#/,South West,2250,Flat,2,2
https://www.rightmove.co.uk/properties/160536602#/,South West,2197,Apartment,2,1
https://www.rightmove.co.uk/properties/161053175#/,South West,2300,Flat,2,1
https://www.rightmove.co.uk/properties/161052188#/,South West,2100,Apartment,1,1
https://www.rightmove.co.uk/properties/161052224#/,South West,2400,Studio,,1
https://www.rightmove.co.uk/properties/160939325#/,South West,2160,Flat,2,1
https://www.rightmove.co.uk/properties/161051660#/,South West,7973,Flat,2,2
https://www.rightmove.co.uk/properties/161051207#/,South West,2075,Apartment,1,1
https://www.rightmove.co.uk/properties/160312355#/,South West,2145,Apartment,1,1
https://www.rightmove.co.uk/properties/161049668#/,South West,2200,Flat,2,1
https://www.rightmove.co.uk/properties/161047019#/,South West,1892,Studio,,
https://www.rightmove.co.uk/properties/161046575#/,South West,2100,Flat,2,2
https://www.rightmove.co.uk/properties/161046548#/,South West,2050,Maisonette,2,2
https://www.rightmove.co.uk/properties/160515404#/,South West,2800,Flat,2,1
https://www.rightmove.co.uk/properties/159708080#/,South West,2750,Maisonette,3,1
https://www.rightmove.co.uk/properties/161046320#/,South West,2250,Apartment,2,2
https://www.rightmove.co.uk/properties/161046035#/,South West,2100,Maisonette,2,2
https://www.rightmove.co.uk/properties/161165795#/,South West,3980,Flat,3,2
https://www.rightmove.co.uk/properties/160712087#/,South West,3467,Apartment,1,1
https://www.rightmove.co.uk/properties/161045345#/,South West,1464,Studio,,1
https://www.rightmove.co.uk/properties/161045330#/,South West,1461,Studio,,1
https://www.rightmove.co.uk/properties/161045168#/,South West,1350,Apartment,1,1
https://www.rightmove.co.uk/properties/161044259#/,South West,2100,Flat,2,1
https://www.rightmove.co.uk/properties/149571209#/,South West,4680,Apartment,2,
https://www.rightmove.co.uk/properties/161043680#/,South West,2800,Apartment,2,2
https://www.rightmove.co.uk/properties/160353035#/,South West,2400,Apartment,2,1
https://www.rightmove.co.uk/properties/161043281#/,South West,2450,Flat,2,1
https://www.rightmove.co.uk/properties/161043269#/,South West,2450,Flat,2,2
https://www.rightmove.co.uk/properties/161036219#/,South West,1800,Flat,1,1
https://www.rightmove.co.uk/properties/147339911#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161041478#/,South West,2500,Flat,1,1
https://www.rightmove.co.uk/properties/161041196#/,South West,3900,Apartment,2,2
https://www.rightmove.co.uk/properties/161041016#/,South West,1643,Flat,1,1
https://www.rightmove.co.uk/properties/161040809#/,South West,3300,Maisonette,3,2
https://www.rightmove.co.uk/properties/161040740#/,South West,2500,Apartment,2,2
https://www.rightmove.co.uk/properties/161040692#/,South West,3100,Apartment,3,2
https://www.rightmove.co.uk/properties/147763493#/,South West,2100,Apartment,2,1
https://www.rightmove.co.uk/properties/161040626#/,South West,2100,Apartment,1,1
https://www.rightmove.co.uk/properties/131271713#/,South West,3727,Flat,1,1
https://www.rightmove.co.uk/properties/161038979#/,South West,4797,Apartment,2,2
https://www.rightmove.co.uk/properties/161038388#/,South West,2100,Apartment,2,1
https://www.rightmove.co.uk/properties/161038070#/,South West,2650,Apartment,2,2
https://www.rightmove.co.uk/properties/158022635#/,South West,5633,Flat,3,3
https://www.rightmove.co.uk/properties/161037809#/,South West,4750,Apartment,2,2
https://www.rightmove.co.uk/properties/161047046#/,South West,4750,Apartment,2,2
https://www.rightmove.co.uk/properties/159718580#/,South West,2200,Flat,1,1
https://www.rightmove.co.uk/properties/160759166#/,South West,2350,Apartment,1,1
https://www.rightmove.co.uk/properties/161037419#/,South West,2700,Apartment,1,1
https://www.rightmove.co.uk/properties/161036909#/,South West,1600,Flat,1,1
https://www.rightmove.co.uk/properties/161036726#/,South West,2450,Flat,2,2
https://www.rightmove.co.uk/properties/161036741#/,South West,2500,Flat,2,2
https://www.rightmove.co.uk/properties/161036714#/,South West,3250,Flat,2,2
https://www.rightmove.co.uk/properties/161036723#/,South West,4500,Flat,2,2
https://www.rightmove.co.uk/properties/161035739#/,South West,1825,Flat,2,2
https://www.rightmove.co.uk/properties/161035601#/,South West,5000,Flat,2,2
https://www.rightmove.co.uk/properties/161035124#/,South West,2350,Apartment,1,1
https://www.rightmove.co.uk/properties/160912403#/,South West,1700,Flat,1,1
https://www.rightmove.co.uk/properties/161034557#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161034347#/,South West,4870,Apartment,2,2
https://www.rightmove.co.uk/properties/161034116#/,South West,3150,Apartment,3,1
https://www.rightmove.co.uk/properties/161033978#/,South West,5499,Flat,3,
https://www.rightmove.co.uk/properties/161033633#/,South West,4844,Apartment,2,2
https://www.rightmove.co.uk/properties/161033441#/,South West,4636,Flat,2,2
https://www.rightmove.co.uk/properties/161113511#/,South West,4500,Apartment,4,2
https://www.rightmove.co.uk/properties/159064514#/,South West,1900,Apartment,1,1
https://www.rightmove.co.uk/properties/160655342#/,South West,1650,Studio,,1
https://www.rightmove.co.uk/properties/161033189#/,South West,1920,Flat,2,1
https://www.rightmove.co.uk/properties/161040740#/,South West,2500,Apartment,2,2
https://www.rightmove.co.uk/properties/161033036#/,South West,1375,Flat,,1
https://www.rightmove.co.uk/properties/159562025#/,South West,2000,Apartment,1,1
https://www.rightmove.co.uk/properties/161032700#/,South West,1460,Flat,1,1
https://www.rightmove.co.uk/properties/161032583#/,South West,1600,Apartment,1,1
https://www.rightmove.co.uk/properties/161032067#/,South West,4550,Apartment,1,1
https://www.rightmove.co.uk/properties/161031971#/,South West,2250,Apartment,2,1
https://www.rightmove.co.uk/properties/161137247#/,South West,1467,Flat,1,1
https://www.rightmove.co.uk/properties/161031596#/,South West,1350,Studio,,1
https://www.rightmove.co.uk/properties/161022857#/,South West,3600,Apartment,2,1
https://www.rightmove.co.uk/properties/161109179#/,South West,1350,Apartment,1,1
https://www.rightmove.co.uk/properties/161031548#/,South West,5416,Apartment,2,2
https://www.rightmove.co.uk/properties/160133300#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/158505479#/,South West,2300,Flat,3,1
https://www.rightmove.co.uk/properties/161029100#/,South West,3700,Flat,4,2
https://www.rightmove.co.uk/properties/161027411#/,South West,1840,Studio,,1
https://www.rightmove.co.uk/properties/87117813#/,South West,3895,Apartment,2,2
https://www.rightmove.co.uk/properties/161028569#/,South West,2250,Flat,1,1
https://www.rightmove.co.uk/properties/161028023#/,South West,2350,House,2,1
https://www.rightmove.co.uk/properties/159993515#/,South West,2496,Flat,2,1
https://www.rightmove.co.uk/properties/160113434#/,South West,2150,Apartment,2,1
https://www.rightmove.co.uk/properties/161027765#/,South West,4680,Apartment,2,1
https://www.rightmove.co.uk/properties/161027549#/,South West,2700,Flat,1,1
https://www.rightmove.co.uk/properties/161026958#/,South West,1600,Flat,1,1
https://www.rightmove.co.uk/properties/161026502#/,South West,3000,Flat,2,1
https://www.rightmove.co.uk/properties/161172326#/,South West,4295,Apartment,2,1
https://www.rightmove.co.uk/properties/160600085#/,South West,1300,Flat,1,1
https://www.rightmove.co.uk/properties/161025479#/,South West,2150,Flat,1,1
https://www.rightmove.co.uk/properties/159415691#/,South West,1400,Flat,1,1
https://www.rightmove.co.uk/properties/161025866#/,South West,1820,Apartment,2,1
https://www.rightmove.co.uk/properties/160603496#/,South West,1599,Flat,1,1
https://www.rightmove.co.uk/properties/161025155#/,South West,1850,Apartment,1,1
https://www.rightmove.co.uk/properties/161025002#/,South West,2725,Apartment,3,1
https://www.rightmove.co.uk/properties/161024600#/,South West,1600,Flat,1,1
https://www.rightmove.co.uk/properties/161024537#/,South West,2000,Flat,2,1
https://www.rightmove.co.uk/properties/161024126#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161024117#/,South West,1800,Flat,2,1
https://www.rightmove.co.uk/properties/161023205#/,South West,1850,Maisonette,1,1
https://www.rightmove.co.uk/properties/161022323#/,South West,3500,Maisonette,4,1
https://www.rightmove.co.uk/properties/161020694#/,South West,5100,Flat,2,2
https://www.rightmove.co.uk/properties/161021513#/,South West,1400,Flat,1,1
https://www.rightmove.co.uk/properties/160765937#/,South West,2500,Block of Apartments,2,1
https://www.rightmove.co.uk/properties/161021162#/,South West,1650,Flat,1,1
https://www.rightmove.co.uk/properties/161020928#/,South West,2399,Flat,4,1
https://www.rightmove.co.uk/properties/157982435#/,South West,3792,Flat,2,2
https://www.rightmove.co.uk/properties/160460525#/,South West,3250,Flat,4,1
https://www.rightmove.co.uk/properties/159860966#/,South West,2300,Apartment,2,1
https://www.rightmove.co.uk/properties/160463447#/,South West,1950,Apartment,1,1
https://www.rightmove.co.uk/properties/161018645#/,South West,2500,Flat,1,1
https://www.rightmove.co.uk/properties/161018642#/,South West,1650,Flat,1,1
https://www.rightmove.co.uk/properties/161084306#/,South West,3065,Flat,1,1
https://www.rightmove.co.uk/properties/161018639#/,South West,2200,Flat,2,1
https://www.rightmove.co.uk/properties/161018636#/,South West,3000,Flat,2,1
https://www.rightmove.co.uk/properties/161018633#/,South West,4500,Flat,2,1
https://www.rightmove.co.uk/properties/161018597#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161017382#/,South West,2950,Flat,2,1
https://www.rightmove.co.uk/properties/160855457#/,South West,3950,Flat,3,3
https://www.rightmove.co.uk/properties/161016128#/,South West,1700,Flat,1,1
https://www.rightmove.co.uk/properties/161016131#/,South West,1850,Flat,1,1
https://www.rightmove.co.uk/properties/161016053#/,South West,1600,Flat,1,1
https://www.rightmove.co.uk/properties/159687173#/,South West,2600,Apartment,1,1
https://www.rightmove.co.uk/properties/161015669#/,South West,1950,Apartment,2,1
https://www.rightmove.co.uk/properties/161015600#/,South West,3250,Flat,1,1
https://www.rightmove.co.uk/properties/128842379#/,South West,1400,Flat,1,1
https://www.rightmove.co.uk/properties/161014838#/,South West,2250,Flat,2,2
https://www.rightmove.co.uk/properties/161014628#/,South West,1750,Flat,2,1
https://www.rightmove.co.uk/properties/161014421#/,South West,2250,Flat,2,1
https://www.rightmove.co.uk/properties/161014352#/,South West,1650,Flat,1,1
https://www.rightmove.co.uk/properties/161014319#/,South West,1400,Studio,,1
https://www.rightmove.co.uk/properties/146617580#/,South West,1750,Apartment,1,1
https://www.rightmove.co.uk/properties/155678180#/,South West,2492,Flat,1,1
https://www.rightmove.co.uk/properties/147412649#/,South West,4333,Apartment,2,2
https://www.rightmove.co.uk/properties/128214800#/,South West,2750,Flat,3,1
https://www.rightmove.co.uk/properties/161013137#/,South West,3750,Flat,2,2
https://www.rightmove.co.uk/properties/159913265#/,South West,3000,Apartment,1,1
https://www.rightmove.co.uk/properties/160428782#/,South West,3000,Flat,2,2
https://www.rightmove.co.uk/properties/161012531#/,South West,1150,Studio,,1
https://www.rightmove.co.uk/properties/146466662#/,South West,5417,Apartment,3,2
https://www.rightmove.co.uk/properties/160358786#/,South West,1500,Flat,1,1
https://www.rightmove.co.uk/properties/159315188#/,South West,1800,Flat,2,1
https://www.rightmove.co.uk/properties/160760858#/,South West,3500,Flat,1,1
https://www.rightmove.co.uk/properties/161012165#/,South West,1500,Studio,,1
https://www.rightmove.co.uk/properties/158123318#/,South West,2700,Flat,2,1
https://www.rightmove.co.uk/properties/161011970#/,South West,2350,Apartment,2,2
https://www.rightmove.co.uk/properties/161011646#/,South West,2835,Flat,1,1
https://www.rightmove.co.uk/properties/161011658#/,South West,1900,Flat,1,1
https://www.rightmove.co.uk/properties/160521923#/,South West,1800,Flat,2,1
https://www.rightmove.co.uk/properties/161011463#/,South West,1600,Apartment,1,1
https://www.rightmove.co.uk/properties/161011451#/,South West,3800,Flat,4,2
https://www.rightmove.co.uk/properties/161011406#/,South West,1750,Apartment,2,1
https://www.rightmove.co.uk/properties/161010950#/,South West,2000,Apartment,2,1
https://www.rightmove.co.uk/properties/161010923#/,South West,3250,Apartment,1,1
https://www.rightmove.co.uk/properties/161032652#/,South West,1775,Apartment,1,1
https://www.rightmove.co.uk/properties/161009681#/,South West,1975,Flat,2,1
https://www.rightmove.co.uk/properties/159651725#/,South West,3500,Flat,1,1
https://www.rightmove.co.uk/properties/159651662#/,South West,3500,Flat,1,1
https://www.rightmove.co.uk/properties/160139834#/,South West,3501,Flat,1,1
https://www.rightmove.co.uk/properties/160530878#/,South West,3500,Apartment,1,1
https://www.rightmove.co.uk/properties/160530665#/,South West,3500,Apartment,1,1
https://www.rightmove.co.uk/properties/161008526#/,South West,2200,Flat,2,2
https://www.rightmove.co.uk/properties/160329017#/,South West,2600,Apartment,2,1
https://www.rightmove.co.uk/properties/161007800#/,South West,2800,Apartment,2,1
https://www.rightmove.co.uk/properties/159896624#/,South West,2100,Flat,2,1
https://www.rightmove.co.uk/properties/161007716#/,South West,3000,Flat,3,1
https://www.rightmove.co.uk/properties/161007362#/,South West,2200,Flat,1,1
https://www.rightmove.co.uk/properties/161007287#/,South West,1750,Apartment,2,2
https://www.rightmove.co.uk/properties/161007167#/,South West,3999,Apartment,2,2
https://www.rightmove.co.uk/properties/161006579#/,South West,2600,Apartment,2,2
https://www.rightmove.co.uk/properties/161006483#/,South West,4000,Flat,2,2
https://www.rightmove.co.uk/properties/159798326#/,South West,1300,Flat,1,1
https://www.rightmove.co.uk/properties/161005790#/,South West,2600,Flat,2,2
https://www.rightmove.co.uk/properties/161005739#/,South West,1850,Flat,1,1
https://www.rightmove.co.uk/properties/159374069#/,South West,2249,Flat,2,1
https://www.rightmove.co.uk/properties/161005250#/,South West,3500,Flat,3,1
https://www.rightmove.co.uk/properties/160053656#/,South West,2000,Flat,2,1
https://www.rightmove.co.uk/properties/161004743#/,South West,3000,Flat,1,1
https://www.rightmove.co.uk/properties/160284257#/,South West,2950,Apartment,3,1
https://www.rightmove.co.uk/properties/161190128#/,South West,2500,Maisonette,2,2
https://www.rightmove.co.uk/properties/160334909#/,South West,4225,Apartment,2,2
https://www.rightmove.co.uk/properties/161002301#/,South West,2400,Flat,2,1
https://www.rightmove.co.uk/properties/159653909#/,South West,1500,Maisonette,2,1
https://www.rightmove.co.uk/properties/161002130#/,South West,2600,Apartment,1,1
https://www.rightmove.co.uk/properties/160774331#/,South West,2200,Flat,2,1
https://www.rightmove.co.uk/properties/160756022#/,South West,1500,Apartment,1,1
https://www.rightmove.co.uk/properties/161001734#/,South West,3150,Apartment,1,1
https://www.rightmove.co.uk/properties/161122904#/,South West,3000,Flat,2,2
https://www.rightmove.co.uk/properties/157256384#/,South West,2999,Apartment,,1
https://www.rightmove.co.uk/properties/161001308#/,South West,1400,Flat,,1
https://www.rightmove.co.uk/properties/161001092#/,South West,3150,Flat,2,1
https://www.rightmove.co.uk/properties/160999928#/,South West,3142,Flat,1,1
https://www.rightmove.co.uk/properties/160786706#/,South West,2200,Flat,2,1
https://www.rightmove.co.uk/properties/160999181#/,South West,2860,Apartment,3,1
https://www.rightmove.co.uk/properties/157295126#/,South West,2513,Flat,1,1
https://www.rightmove.co.uk/properties/160998749#/,South West,2000,Apartment,2,1
https://www.rightmove.co.uk/properties/160998308#/,South West,2200,Apartment,2,1
https://www.rightmove.co.uk/properties/160997744#/,South West,3500,Not Specified,4,1
https://www.rightmove.co.uk/properties/160191641#/,South West,2900,Apartment,1,1
https://www.rightmove.co.uk/properties/160193300#/,South West,3800,Apartment,2,2
https://www.rightmove.co.uk/properties/160172282#/,South West,3800,Apartment,2,2
https://www.rightmove.co.uk/properties/160996550#/,South West,4000,Flat,2,1
https://www.rightmove.co.uk/properties/160996553#/,South West,2650,Flat,2,1
https://www.rightmove.co.uk/properties/160994513#/,South West,1400,Flat,,1
https://www.rightmove.co.uk/properties/145554650#/,South West,1900,Flat,2,2
https://www.rightmove.co.uk/properties/155326373#/,South West,2500,Apartment,2,1
https://www.rightmove.co.uk/properties/160992647#/,South West,1892,Studio,,
https://www.rightmove.co.uk/properties/160992209#/,South West,2100,Flat,2,2
https://www.rightmove.co.uk/properties/160991474#/,South West,2650,Apartment,2,2
https://www.rightmove.co.uk/properties/160991471#/,South West,2550,Apartment,2,2
https://www.rightmove.co.uk/properties/160990946#/,South West,2100,Flat,2,2
https://www.rightmove.co.uk/properties/160990346#/,South West,4500,Flat,2,2
https://www.rightmove.co.uk/properties/161140658#/,South West,3590,Flat,2,2
https://www.rightmove.co.uk/properties/160121570#/,South West,2600,Flat,1,1
https://www.rightmove.co.uk/properties/160989515#/,South West,2900,Apartment,2,1
https://www.rightmove.co.uk/properties/159358916#/,South West,4800,Apartment,2,2
https://www.rightmove.co.uk/properties/160814603#/,South West,1669,Flat,1,1
https://www.rightmove.co.uk/properties/160814597#/,South West,2500,Flat,1,1
https://www.rightmove.co.uk/properties/160395467#/,South West,1710,Flat,1,1
https://www.rightmove.co.uk/properties/160988666#/,South West,1800,Apartment,2,1
https://www.rightmove.co.uk/properties/160988564#/,South West,2400,Apartment,2,1
https://www.rightmove.co.uk/properties/160988474#/,South West,2400,Apartment,2,1
https://www.rightmove.co.uk/properties/160988414#/,South West,1650,Flat,1,1
https://www.rightmove.co.uk/properties/160988159#/,South West,1900,Flat,2,
https://www.rightmove.co.uk/properties/160987925#/,South West,2100,Flat,1,1
https://www.rightmove.co.uk/properties/159200762#/,South West,1950,Apartment,1,1
https://www.rightmove.co.uk/properties/158691245#/,South West,2600,Flat,2,2
https://www.rightmove.co.uk/properties/147406835#/,South West,2350,Apartment,3,2
https://www.rightmove.co.uk/properties/160395479#/,South West,2100,Flat,1,1
https://www.rightmove.co.uk/properties/160987346#/,South West,2100,Flat,2,
https://www.rightmove.co.uk/properties/160987349#/,South West,3000,Flat,2,1
https://www.rightmove.co.uk/properties/159713003#/,South West,2750,Flat,3,1
https://www.rightmove.co.uk/properties/160986362#/,South West,3250,Maisonette,3,1
https://www.rightmove.co.uk/properties/160986311#/,South West,2150,Apartment,3,1
https://www.rightmove.co.uk/properties/159571469#/,South West,1950,Apartment,2,1
https://www.rightmove.co.uk/properties/161047154#/,South West,15167,Apartment,2,2
https://www.rightmove.co.uk/properties/160985963#/,South West,1650,Flat,2,1
https://www.rightmove.co.uk/properties/161172410#/,South West,3435,Apartment,1,1
https://www.rightmove.co.uk/properties/160985924#/,South West,2295,Flat,2,1
https://www.rightmove.co.uk/properties/159802658#/,South West,2500,Flat,2,2
https://www.rightmove.co.uk/properties/160456715#/,South West,3700,Flat,3,
https://www.rightmove.co.uk/properties/160983650#/,South West,3140,Apartment,2,2
https://www.rightmove.co.uk/properties/160691555#/,South West,2275,Flat,2,1
https://www.rightmove.co.uk/properties/160983911#/,South West,1600,Flat,,1
https://www.rightmove.co.uk/properties/160992758#/,South West,11483,Apartment,2,2
https://www.rightmove.co.uk/properties/160982912#/,South West,1700,Apartment,1,1
https://www.rightmove.co.uk/properties/160982723#/,South West,3800,Not Specified,4,2
https://www.rightmove.co.uk/properties/160272239#/,South West,2450,Flat,2,3
https://www.rightmove.co.uk/properties/159334295#/,South West,4600,Maisonette,5,2
https://www.rightmove.co.uk/properties/160365350#/,South West,2450,Flat,2,2
https://www.rightmove.co.uk/properties/87088443#/,South West,2750,Flat,3,1
https://www.rightmove.co.uk/properties/160982237#/,South West,2400,Flat,3,2
https://www.rightmove.co.uk/properties/160983485#/,South West,1798,Flat,1,1
https://www.rightmove.co.uk/properties/160526519#/,South West,2200,Flat,2,2
https://www.rightmove.co.uk/properties/160981562#/,South West,2850,Flat,2,1
https://www.rightmove.co.uk/properties/160981283#/,South West,3400,Flat,2,2
https://www.rightmove.co.uk/properties/47459926#/,South West,3077,Flat,3,
https://www.rightmove.co.uk/properties/160445294#/,South West,2600,Flat,2,1
https://www.rightmove.co.uk/properties/160979948#/,South West,2500,Apartment,1,1
https://www.rightmove.co.uk/properties/160979678#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/160979585#/,South West,2700,Apartment,2,1
https://www.rightmove.co.uk/properties/160978724#/,South West,3000,Maisonette,2,2
https://www.rightmove.co.uk/properties/159813242#/,South West,3000,Flat,1,1
https://www.rightmove.co.uk/properties/159931349#/,South West,2000,Apartment,2,1
https://www.rightmove.co.uk/properties/141516074#/,South West,4767,Flat,2,2
https://www.rightmove.co.uk/properties/150550877#/,South West,4996,Apartment,2,2
https://www.rightmove.co.uk/properties/160976699#/,South West,1500,Apartment,1,1
https://www.rightmove.co.uk/properties/160976336#/,South West,2000,Flat,2,1
https://www.rightmove.co.uk/properties/160976087#/,South West,3600,Flat,4,1
https://www.rightmove.co.uk/properties/160975922#/,South West,5200,Flat,2,
https://www.rightmove.co.uk/properties/157645412#/,South West,2700,Flat,2,1
https://www.rightmove.co.uk/properties/159861950#/,South West,1655,Studio,,1
https://www.rightmove.co.uk/properties/160975181#/,South West,780,Flat Share,1,
https://www.rightmove.co.uk/properties/160975199#/,South West,4000,Flat,1,1
https://www.rightmove.co.uk/properties/159953771#/,South West,3800,Flat,4,2
https://www.rightmove.co.uk/properties/160975061#/,South West,2600,Flat,2,1
https://www.rightmove.co.uk/properties/160975058#/,South West,4100,Flat,2,1
https://www.rightmove.co.uk/properties/160974425#/,South West,9967,Flat,2,1
https://www.rightmove.co.uk/properties/157517357#/,South West,5000,Apartment,2,2
https://www.rightmove.co.uk/properties/160973327#/,South West,1800,Apartment,2,1
https://www.rightmove.co.uk/properties/160972916#/,South West,2600,Flat,3,
